0,30,40,-1,0,0,0
1,30,40,1,0,5,1
2,30,40,-1,0,0,0
3,30,60,-1,0,0,0
4,30,60,1,0,5,1
5,30,60,-1,0,0,0
6,30,80,-1,0,0,0
7,30,80,1,0,5,1
8,30,80,-1,0,0,0
